UnderlyingSymbol,UnderlyingPrice,OptionSymbol,DataDate,Last,Delta,Vega,Multiplier,Signal
AAPL,209.01,AAPL200417P00205000,08/29/2019,16.3,-0.3968,64.1463,100,1
AAPL,209.01,AAPL200417C00210000,08/29/2019,18.11,0.5602,65.625,100,1
AAPL,209.01,AAPL200417P00210000,08/29/2019,20.35,-0.4369,65.5488,100,1
AAPL,209.01,AAPL200417C00215000,08/29/2019,15.69,0.5147,66.3368,100,-1
AAPL,209.01,AAPL200417P00215000,08/29/2019,23.3,-0.4773,66.2748,100,-1
AAPL,209.01,AAPL200417C00220000,08/29/2019,13.45,0.4693,66.1853,100,1
AAPL,209.01,AAPL200417P00220000,08/29/2019,26.2,-0.5177,66.3165,100,1
AAPL,209.01,AAPL200417C00225000,08/29/2019,11.45,0.4244,65.1878,100,1
AAPL,209.01,AAPL200417P00225000,08/29/2019,28.15,-0.5576,65.6895,100,-1
AAPL,209.01,AAPL200417C00230000,08/29/2019,8.85,0.3805,63.3817,100,1
AAPL,209.01,AAPL200417P00230000,08/29/2019,29.65,-0.5959,64.453,100,-1
AAPL,209.01,AAPL200417C00235000,08/29/2019,7.6,0.3382,60.8426,100,1
AAPL,209.01,AAPL200417P00235000,08/29/2019,0,-0.6322,62.7013,100,-1
AAPL,209.01,AAPL200417C00240000,08/29/2019,6.7,0.298,57.6788,100,1
AAPL,209.01,AAPL200417P00240000,08/29/2019,33.57,-0.6774,59.7041,100,1
AAPL,209.01,AAPL200417C00245000,08/29/2019,5.02,0.2614,54.1237,100,-1
AAPL,209.01,AAPL200417P00245000,08/29/2019,43.89,-0.6966,58.1512,100,1
AAPL,209.01,AAPL200417C00250000,08/29/2019,4.45,0.2283,50.3163,100,-1
AAPL,209.01,AAPL200417P00250000,08/29/2019,0,-0.7265,55.3689,100,1
AAPL,209.01,AAPL200417C00255000,08/29/2019,4.55,0.1973,46.2024,100,-1
AAPL,209.01,AAPL200417P00255000,08/29/2019,0,-0.7517,52.6864,100,1
AAPL,209.01,AAPL200417C00260000,08/29/2019,3.09,0.1671,41.6509,100,-1
AAPL,209.01,AAPL200417P00260000,08/29/2019,0,-0.7703,50.488,100,1
AAPL,209.01,AAPL200417C00265000,08/29/2019,2.65,0.142,37.3865,100,1
AAPL,209.01,AAPL200417P00265000,08/29/2019,0,-0.793,47.5479,100,1
AAPL,209.01,AAPL200417C00270000,08/29/2019,2.05,0.1225,33.7675,100,1
AAPL,209.01,AAPL200417P00270000,08/29/2019,0,-0.8058,45.7592,100,1
AAPL,209.01,AAPL200417C00275000,08/29/2019,1.72,0.102,29.6183,100,1
AAPL,209.01,AAPL200417P00275000,08/29/2019,0,-0.8212,43.4762,100,1
AAPL,209.01,AAPL200417C00280000,08/29/2019,0,0.0845,25.7707,100,1
AAPL,209.01,AAPL200417P00280000,08/29/2019,0,-0.8279,42.4351,100,-1
AAPL,209.01,AAPL200417C00285000,08/29/2019,0,0.0749,23.5236,100,-1
AAPL,209.01,AAPL200417P00285000,08/29/2019,0,-0.8372,40.9455,100,1
AAPL,209.01,AAPL200417C00290000,08/29/2019,0.98,0.0636,20.7462,100,-1
AAPL,209.01,AAPL200417P00290000,08/29/2019,0,-0.8464,39.4099,100,1
AAPL,209.01,AAPL200417C00295000,08/29/2019,0.7,0.053,17.9883,100,1
AAPL,209.01,AAPL200417P00295000,08/29/2019,0,-0.847,39.3157,100,1
AAPL,209.01,AAPL200417C00300000,08/29/2019,0.65,0.0453,15.8555,100,1
AAPL,209.01,AAPL200417P00300000,08/29/2019,0,-0.8537,38.1556,100,-1
AAPL,209.01,AAPL200417C00305000,08/29/2019,0.57,0.039,14.0498,100,1
AAPL,209.01,AAPL200417P00305000,08/29/2019,0,-0.8543,38.0551,100,1
AAPL,209.01,AAPL200619C00075000,08/29/2019,128,1,0.0025,100,-1
AAPL,209.01,AAPL200619P00075000,08/29/2019,0.23,-0.0059,3.1397,100,-1
AAPL,209.01,AAPL200619C00080000,08/29/2019,125.25,1,0.0082,100,-1
AAPL,209.01,AAPL200619P00080000,08/29/2019,0.2,-0.0067,3.5413,100,-1
AAPL,209.01,AAPL200619C00085000,08/29/2019,115.52,1,0.0238,100,1
AAPL,209.01,AAPL200619P00085000,08/29/2019,0,-0.0093,4.6992,100,1
AAPL,209.01,AAPL200619C00090000,08/29/2019,112.08,0.9999,0.0612,100,1
AAPL,209.01,AAPL200619P00090000,08/29/2019,0.48,-0.0109,5.3754,100,-1
AAPL,209.01,AAPL200619C00095000,08/29/2019,108.5,0.9998,0.1415,100,1
AAPL,209.01,AAPL200619P00095000,08/29/2019,0.54,-0.0135,6.4781,100,1
AAPL,209.01,AAPL200619C00100000,08/29/2019,104.55,0.9996,0.2987,100,1
AAPL,209.01,AAPL200619P00100000,08/29/2019,0.7,-0.0177,8.179,100,1
AAPL,209.01,AAPL200619C00105000,08/29/2019,96.22,0.9991,0.5818,100,-1
AAPL,209.01,AAPL200619P00105000,08/29/2019,0.65,-0.0203,9.2051,100,-1
AAPL,209.01,AAPL200619C00110000,08/29/2019,99.5,0.9982,1.0554,100,-1
AAPL,209.01,AAPL200619P00110000,08/29/2019,0.87,-0.0251,11.0096,100,1
AAPL,209.01,AAPL200619C00115000,08/29/2019,96.1,0.9968,1.7981,100,-1
AAPL,209.01,AAPL200619P00115000,08/29/2019,1.13,-0.0299,12.726,100,1
AAPL,209.01,AAPL200619C00120000,08/29/2019,89.94,0.9946,2.8965,100,-1
AAPL,209.01,AAPL200619P00120000,08/29/2019,1.33,-0.0369,15.1371,100,1
AAPL,209.01,AAPL200619C00125000,08/29/2019,78.18,0.9913,4.438,100,-1
AAPL,209.01,AAPL200619P00125000,08/29/2019,1.12,-0.0443,17.558,100,-1
AAPL,209.01,AAPL200619C00130000,08/29/2019,78.22,0.9865,6.5006,100,1
AAPL,209.01,AAPL200619P00130000,08/29/2019,2.12,-0.0527,20.1983,100,-1
AAPL,209.01,AAPL200619C00135000,08/29/2019,72,0.9799,9.1435,100,1
AAPL,209.01,AAPL200619P00135000,08/29/2019,2.5,-0.0618,22.8848,100,1
AAPL,209.01,AAPL200619C00140000,08/29/2019,74.71,0.9711,12.398,100,-1
AAPL,209.01,AAPL200619P00140000,08/29/2019,2.85,-0.0743,26.3883,100,-1
AAPL,209.01,AAPL200619C00145000,08/29/2019,67.1,0.9597,16.2611,100,-1
AAPL,209.01,AAPL200619P00145000,08/29/2019,2.98,-0.0869,29.7051,100,-1
AAPL,209.01,AAPL200619C00150000,08/29/2019,58,0.946,20.5887,100,1
AAPL,209.01,AAPL200619P00150000,08/29/2019,3.65,-0.1021,33.4531,100,-1
AAPL,209.01,AAPL200619C00155000,08/29/2019,58.4,0.9293,25.404,100,-1
AAPL,209.01,AAPL200619P00155000,08/29/2019,4.35,-0.119,37.3171,100,-1
AAPL,209.01,AAPL200619C00160000,08/29/2019,54.05,0.9129,29.7479,100,-1
AAPL,209.01,AAPL200619P00160000,08/29/2019,5.17,-0.1374,41.2497,100,-1
AAPL,209.01,AAPL200619C00165000,08/29/2019,50.09,0.8914,34.9599,100,1
AAPL,209.01,AAPL200619P00165000,08/29/2019,6,-0.1583,45.357,100,-1
AAPL,209.01,AAPL200619C00170000,08/29/2019,46,0.8532,43.1348,100,1
AAPL,209.01,AAPL200619P00170000,08/29/2019,7.05,-0.1801,49.2605,100,1
AAPL,209.01,AAPL200619C00175000,08/29/2019,42.3,0.823,48.7333,100,1
AAPL,209.01,AAPL200619P00175000,08/29/2019,8.15,-0.206,53.4757,100,1
AAPL,209.01,AAPL200619C00180000,08/29/2019,38.15,0.7922,53.765,100,-1
AAPL,209.01,AAPL200619P00180000,08/29/2019,9.45,-0.2327,57.3659,100,1
AAPL,209.01,AAPL200619C00185000,08/29/2019,35.33,0.7593,58.4428,100,-1
AAPL,209.01,AAPL200619P00185000,08/29/2019,11,-0.2617,61.0814,100,-1
AAPL,209.01,AAPL200619C00190000,08/29/2019,32,0.724,62.7405,100,-1
AAPL,209.01,AAPL200619P00190000,08/29/2019,12.64,-0.2921,64.4617,100,1
AAPL,209.01,AAPL200619C00195000,08/29/2019,29.05,0.688,66.3974,100,-1
AAPL,209.01,AAPL200619P00195000,08/29/2019,14.4,-0.3241,67.4746,100,1
AAPL,209.01,AAPL200619C00200000,08/29/2019,26,0.6489,69.5974,100,1
AAPL,209.01,AAPL200619P00200000,08/29/2019,16.25,-0.3573,70.0373,100,-1
AAPL,209.01,AAPL200619C00205000,08/29/2019,23,0.6098,72.0241,100,-1
AAPL,209.01,AAPL200619P00205000,08/29/2019,18.5,-0.3915,72.0926,100,-1
AAPL,209.01,AAPL200619C00210000,08/29/2019,20.65,0.5697,73.7302,100,1
AAPL,209.01,AAPL200619P00210000,08/29/2019,21,-0.4263,73.5964,100,1
AAPL,209.01,AAPL200619C00215000,08/29/2019,18.15,0.5286,74.6846,100,1
AAPL,209.01,AAPL200619P00215000,08/29/2019,23.5,-0.4614,74.5265,100,-1
AAPL,209.01,AAPL200619C00220000,08/29/2019,16.1,0.4888,74.8478,100,-1
AAPL,209.01,AAPL200619P00220000,08/29/2019,28.25,-0.4967,74.8748,100,1
AAPL,209.01,AAPL200619C00225000,08/29/2019,13.86,0.449,74.2643,100,1
AAPL,209.01,AAPL200619P00225000,08/29/2019,31.1,-0.5311,74.6493,100,1
AAPL,209.01,AAPL200619C00230000,08/29/2019,11.85,0.4101,72.967,100,-1
AAPL,209.01,AAPL200619P00230000,08/29/2019,29.45,-0.5645,73.8971,100,-1
AAPL,209.01,AAPL200619C00235000,08/29/2019,10.58,0.3715,70.9565,100,-1
AAPL,209.01,AAPL200619P00235000,08/29/2019,33.1,-0.5965,72.6748,100,1
AAPL,209.01,AAPL200619C00240000,08/29/2019,9.05,0.3349,68.3661,100,1
AAPL,209.01,AAPL200619P00240000,08/29/2019,39.2,-0.618,71.5778,100,-1
AAPL,209.01,AAPL200619C00245000,08/29/2019,7.8,0.3001,65.2722,100,-1
AAPL,209.01,AAPL200619P00245000,08/29/2019,43.4,-0.6559,69.0809,100,1
AAPL,209.01,AAPL200619C00250000,08/29/2019,6.5,0.2678,61.8063,100,-1
AAPL,209.01,AAPL200619P00250000,08/29/2019,49.1,-0.6818,66.9644,100,1
AAPL,209.01,AAPL200619C00260000,08/29/2019,4.65,0.2102,54.1296,100,-1
AAPL,209.01,AAPL200619P00260000,08/29/2019,55.55,-0.7259,62.5246,100,-1
AAPL,209.01,AAPL200619C00270000,08/29/2019,3.5,0.1614,45.9243,100,-1
AAPL,209.01,AAPL200619P00270000,08/29/2019,61.5,-0.7637,57.855,100,1
AAPL,209.01,AAPL200619C00280000,08/29/2019,2.55,0.1237,38.3515,100,-1
AAPL,209.01,AAPL200619P00280000,08/29/2019,84.46,-0.7909,53.9608,100,-1
AAPL,209.01,AAPL200619C00290000,08/29/2019,1.7,0.0945,31.5904,100,-1
AAPL,209.01,AAPL200619P00290000,08/29/2019,82.54,-0.8115,50.6868,100,1
AAPL,209.01,AAPL200619C00300000,08/29/2019,1.27,0.0707,25.3966,100,-1
AAPL,209.01,AAPL200619P00300000,08/29/2019,105.65,-0.825,48.3858,100,1
AAPL,209.01,AAPL200619C00310000,08/29/2019,0.9,0.0545,20.7282,100,-1
AAPL,209.01,AAPL200619P00310000,08/29/2019,117.83,-0.8296,47.5618,100,-1
AAPL,209.01,AAPL200619C00320000,08/29/2019,0.62,0.0418,16.7474,100,-1
AAPL,209.01,AAPL200619P00320000,08/29/2019,133.94,-0.8315,47.2348,100,1
AAPL,209.01,AAPL200619C00330000,08/29/2019,0.47,0.0311,13.1418,100,-1
AAPL,209.01,AAPL200619P00330000,08/29/2019,156.23,-0.8337,46.8341,100,-1
AAPL,209.01,AAPL200619C00340000,08/29/2019,0.42,0.0249,10.924,100,-1
AAPL,209.01,AAPL200619P00340000,08/29/2019,166.3,-0.8353,46.5294,100,1
AAPL,209.01,AAPL200918C00095000,08/29/2019,101.45,0.9994,0.45,100,1
AAPL,209.01,AAPL200918P00095000,08/29/2019,0.54,-0.0184,9.6836,100,1
AAPL,209.01,AAPL200918C00100000,08/29/2019,110.75,0.9988,0.8337,100,-1
AAPL,209.01,AAPL200918P00100000,08/29/2019,0.83,-0.0221,11.3193,100,1
AAPL,209.01,AAPL200918C00105000,08/29/2019,97.38,0.9979,1.4461,100,-1
AAPL,209.01,AAPL200918P00105000,08/29/2019,0.83,-0.0271,13.4292,100,1
AAPL,209.01,AAPL200918C00110000,08/29/2019,0,0.9963,2.3668,100,1
AAPL,209.01,AAPL200918P00110000,08/29/2019,1.1,-0.0327,15.6824,100,1
AAPL,209.01,AAPL200918C00115000,08/29/2019,97.71,0.9939,3.6792,100,1
AAPL,209.01,AAPL200918P00115000,08/29/2019,1.55,-0.0387,18.0304,100,1
AAPL,209.01,AAPL200918C00120000,08/29/2019,0,0.9905,5.4628,100,-1
AAPL,209.01,AAPL200918P00120000,08/29/2019,2.15,-0.0464,20.8484,100,1
AAPL,209.01,AAPL200918C00125000,08/29/2019,80.51,0.9857,7.785,100,1
AAPL,209.01,AAPL200918P00125000,08/29/2019,1.81,-0.0552,23.9517,100,1
AAPL,209.01,AAPL200918C00130000,08/29/2019,74.8,0.9793,10.6928,100,1
AAPL,209.01,AAPL200918P00130000,08/29/2019,2.57,-0.0655,27.3881,100,-1
AAPL,209.01,AAPL200918C00135000,08/29/2019,77.5,0.971,14.2065,100,1
AAPL,209.01,AAPL200918P00135000,08/29/2019,3.55,-0.0763,30.811,100,-1
AAPL,209.01,AAPL200918C00140000,08/29/2019,68,0.9605,18.316,100,1
AAPL,209.01,AAPL200918P00140000,08/29/2019,4,-0.0886,34.4681,100,-1
AAPL,209.01,AAPL200918C00145000,08/29/2019,70.7,0.9476,22.979,100,-1
AAPL,209.01,AAPL200918P00145000,08/29/2019,4.97,-0.1018,38.1717,100,-1
AAPL,209.01,AAPL200918C00150000,08/29/2019,64,0.9255,30.2411,100,-1
AAPL,209.01,AAPL200918P00150000,08/29/2019,4.94,-0.117,42.2028,100,1
AAPL,209.01,AAPL200918C00155000,08/29/2019,60,0.9038,36.6224,100,-1
AAPL,209.01,AAPL200918P00155000,08/29/2019,4.75,-0.1346,46.54,100,-1
AAPL,209.01,AAPL200918C00160000,08/29/2019,58.3,0.8813,42.6415,100,1
AAPL,209.01,AAPL200918P00160000,08/29/2019,6.7,-0.153,50.7415,100,-1
AAPL,209.01,AAPL200918C00165000,08/29/2019,46.4,0.8574,48.3974,100,-1
AAPL,209.01,AAPL200918P00165000,08/29/2019,7.7,-0.1727,54.8868,100,1
AAPL,209.01,AAPL200918C00170000,08/29/2019,49.9,0.8443,51.324,100,-1
AAPL,209.01,AAPL200918P00170000,08/29/2019,8.9,-0.1944,59.1062,100,1
AAPL,209.01,AAPL200918C00175000,08/29/2019,44.29,0.8159,57.1486,100,1
AAPL,209.01,AAPL200918P00175000,08/29/2019,10.1,-0.2182,63.2939,100,-1
AAPL,209.01,AAPL200918C00180000,08/29/2019,40.67,0.7859,62.5995,100,1
AAPL,209.01,AAPL200918P00180000,08/29/2019,11.5,-0.2431,67.2306,100,-1
AAPL,209.01,AAPL200918C00185000,08/29/2019,35.45,0.7542,67.6357,100,1
AAPL,209.01,AAPL200918P00185000,08/29/2019,14.55,-0.2693,70.9208,100,-1
AAPL,209.01,AAPL200918C00190000,08/29/2019,34.19,0.721,72.1635,100,-1
AAPL,209.01,AAPL200918P00190000,08/29/2019,14.95,-0.2965,74.2702,100,1
AAPL,209.01,AAPL200918C00195000,08/29/2019,31.25,0.6874,76.0397,100,1
AAPL,209.01,AAPL200918P00195000,08/29/2019,0,-0.3248,77.2777,100,1
AAPL,209.01,AAPL200918C00200000,08/29/2019,28.4,0.6524,79.3447,100,1
AAPL,209.01,AAPL200918P00200000,08/29/2019,20.65,-0.354,79.8701,100,-1
AAPL,209.01,AAPL200918C00205000,08/29/2019,25.72,0.617,81.961,100,-1
AAPL,209.01,AAPL200918P00205000,08/29/2019,21.4,-0.3837,82.0067,100,1
AAPL,209.01,AAPL200918C00210000,08/29/2019,23.25,0.5812,83.8953,100,-1
AAPL,209.01,AAPL200918P00210000,08/29/2019,25.65,-0.4137,83.6593,100,-1
AAPL,209.01,AAPL200918C00215000,08/29/2019,20.8,0.5449,85.1315,100,-1
AAPL,209.01,AAPL200918P00215000,08/29/2019,29.38,-0.4436,84.8171,100,-1
AAPL,209.01,AAPL200918C00220000,08/29/2019,18.75,0.5092,85.6514,100,1
AAPL,209.01,AAPL200918P00220000,08/29/2019,31.21,-0.4738,85.4891,100,-1
AAPL,209.01,AAPL200918C00225000,08/29/2019,16.74,0.4736,85.4864,100,-1
AAPL,209.01,AAPL200918P00225000,08/29/2019,33.15,-0.5033,85.671,100,-1
AAPL,209.01,AAPL200918C00230000,08/29/2019,14.93,0.4388,84.6644,100,1
AAPL,209.01,AAPL200918P00230000,08/29/2019,31.15,-0.5317,85.4038,100,-1
AAPL,209.01,AAPL200918C00235000,08/29/2019,13.21,0.405,83.2342,100,-1
AAPL,209.01,AAPL200918P00235000,08/29/2019,40.42,-0.5593,84.7248,100,-1
AAPL,209.01,AAPL200918C00240000,08/29/2019,11.69,0.3721,81.2318,100,-1
AAPL,209.01,AAPL200918P00240000,08/29/2019,41.32,-0.5859,83.681,100,-1
AAPL,209.01,AAPL200918C00250000,08/29/2019,9,0.3086,75.6106,100,1
AAPL,209.01,AAPL200918P00250000,08/29/2019,48.5,-0.6357,80.6658,100,-1
AAPL,209.01,AAPL200918C00260000,08/29/2019,6.85,0.2552,68.9817,100,1
AAPL,209.01,AAPL200918P00260000,08/29/2019,53.75,-0.6782,76.9738,100,-1
AAPL,209.01,AAPL200918C00270000,08/29/2019,5.25,0.2071,61.3793,100,-1
AAPL,209.01,AAPL200918P00270000,08/29/2019,67,-0.7126,73.1966,100,1
AAPL,209.01,AAPL200918C00280000,08/29/2019,4.05,0.1657,53.4573,100,1
AAPL,209.01,AAPL200918P00280000,08/29/2019,70.8,-0.7555,67.4435,100,1
AAPL,209.01,AAPL200918C00290000,08/29/2019,2.78,0.1333,46.2199,100,1
AAPL,209.01,AAPL200918P00290000,08/29/2019,85,-0.7656,65.8969,100,1
AAPL,209.01,AAPL200918C00300000,08/29/2019,2.31,0.1045,38.9085,100,1
AAPL,209.01,AAPL200918P00300000,08/29/2019,106.1,-0.7829,63.099,100,-1
AAPL,209.01,AAPL200918C00310000,08/29/2019,1.8,0.0845,33.264,100,1
AAPL,209.01,AAPL200918P00310000,08/29/2019,0,-0.7942,61.1551,100,-1
AAPL,209.01,AAPL200918C00320000,08/29/2019,1.33,0.0675,28.0331,100,1
AAPL,209.01,AAPL200918P00320000,08/29/2019,0,-0.8023,59.7043,100,1
AAPL,209.01,AAPL210115C00075000,08/29/2019,127.61,1,0.0018,100,1
AAPL,209.01,AAPL210115P00075000,08/29/2019,0.55,-0.0069,4.7156,100,1
AAPL,209.01,AAPL210115C00080000,08/29/2019,0,1,0.0062,100,1
AAPL,209.01,AAPL210115P00080000,08/29/2019,0.66,-0.01,6.5311,100,1
AAPL,209.01,AAPL210115C00085000,08/29/2019,119.5,1,0.019,100,1
AAPL,209.01,AAPL210115P00085000,08/29/2019,0.85,-0.0139,8.7207,100,1
AAPL,209.01,AAPL210115C00090000,08/29/2019,116.05,0.9999,0.0512,100,-1
AAPL,209.01,AAPL210115P00090000,08/29/2019,1.05,-0.0144,8.9927,100,1
AAPL,209.01,AAPL210115C00095000,08/29/2019,117.85,0.9999,0.1234,100,1
AAPL,209.01,AAPL210115P00095000,08/29/2019,0.92,-0.0247,14.2065,100,1
AAPL,209.01,AAPL210115C00100000,08/29/2019,109.6,0.9997,0.2703,100,-1
AAPL,209.01,AAPL210115P00100000,08/29/2019,1.4,-0.0295,16.4721,100,-1
AAPL,209.01,AAPL210115C00105000,08/29/2019,97.6,0.9994,0.5446,100,-1
AAPL,209.01,AAPL210115P00105000,08/29/2019,1.73,-0.0354,19.1398,100,1
AAPL,209.01,AAPL210115C00110000,08/29/2019,97.75,0.9987,1.0191,100,1
AAPL,209.01,AAPL210115P00110000,08/29/2019,1.51,-0.0417,21.9058,100,-1
AAPL,209.01,AAPL210115C00115000,08/29/2019,92.7,0.9977,1.7861,100,-1
AAPL,209.01,AAPL210115P00115000,08/29/2019,2.52,-0.0471,24.1489,100,-1
AAPL,209.01,AAPL210115C00120000,08/29/2019,90.81,0.9959,2.953,100,1
AAPL,209.01,AAPL210115P00120000,08/29/2019,3.05,-0.0575,28.3036,100,-1
AAPL,209.01,AAPL210115C00125000,08/29/2019,80.7,0.9933,4.6339,100,-1
AAPL,209.01,AAPL210115P00125000,08/29/2019,3.4,-0.0672,31.9538,100,-1
AAPL,209.01,AAPL210115C00130000,08/29/2019,78.4,0.9893,6.9386,100,1
AAPL,209.01,AAPL210115P00130000,08/29/2019,3.7,-0.077,35.4715,100,1
AAPL,209.01,AAPL210115C00135000,08/29/2019,71.56,0.9838,9.9595,100,-1
AAPL,209.01,AAPL210115P00135000,08/29/2019,4.8,-0.0903,39.9938,100,1
AAPL,209.01,AAPL210115C00140000,08/29/2019,69.9,0.9762,13.7595,100,-1
AAPL,209.01,AAPL210115P00140000,08/29/2019,5.05,-0.103,44.0651,100,1
AAPL,209.01,AAPL210115C00145000,08/29/2019,69.2,0.9664,18.3614,100,-1
AAPL,209.01,AAPL210115P00145000,08/29/2019,5.75,-0.1168,48.2049,100,1
AAPL,209.01,AAPL210115C00150000,08/29/2019,65.2,0.9374,30.2615,100,1
AAPL,209.01,AAPL210115P00150000,08/29/2019,6.7,-0.1329,52.7656,100,1
AAPL,209.01,AAPL210115C00155000,08/29/2019,59.55,0.913,38.9108,100,1
AAPL,209.01,AAPL210115P00155000,08/29/2019,8.25,-0.1492,57.0742,100,-1
AAPL,209.01,AAPL210115C00160000,08/29/2019,57.25,0.8881,46.7766,100,-1
AAPL,209.01,AAPL210115P00160000,08/29/2019,8.9,-0.1673,61.5305,100,1
AAPL,209.01,AAPL210115C00165000,08/29/2019,50.5,0.8577,55.2891,100,1
AAPL,209.01,AAPL210115P00165000,08/29/2019,10.55,-0.1865,65.9049,100,1
AAPL,209.01,AAPL210115C00170000,08/29/2019,50,0.8358,60.7893,100,1
AAPL,209.01,AAPL210115P00170000,08/29/2019,11.1,-0.2067,70.1476,100,-1
AAPL,209.01,AAPL210115C00175000,08/29/2019,46.5,0.8031,68.1338,100,1
AAPL,209.01,AAPL210115P00175000,08/29/2019,12.45,-0.2282,74.2721,100,-1
AAPL,209.01,AAPL210115C00180000,08/29/2019,43.45,0.7795,72.8412,100,-1
AAPL,209.01,AAPL210115P00180000,08/29/2019,14.4,-0.2506,78.1782,100,1
AAPL,209.01,AAPL210115C00185000,08/29/2019,40.17,0.7469,78.5857,100,1
AAPL,209.01,AAPL210115P00185000,08/29/2019,15.87,-0.274,81.8341,100,1
AAPL,209.01,AAPL210115C00190000,08/29/2019,37.17,0.7197,82.751,100,-1
AAPL,209.01,AAPL210115P00190000,08/29/2019,19.4,-0.2963,84.9455,100,-1
AAPL,209.01,AAPL210115C00195000,08/29/2019,33.95,0.6888,86.8211,100,-1
AAPL,209.01,AAPL210115P00195000,08/29/2019,19.81,-0.3229,88.1864,100,1
AAPL,209.01,AAPL210115C00200000,08/29/2019,31.7,0.6576,90.2613,100,1
AAPL,209.01,AAPL210115P00200000,08/29/2019,22.6,-0.3481,90.8237,100,-1
AAPL,209.01,AAPL210115C00205000,08/29/2019,28.9,0.626,93.0872,100,-1
AAPL,209.01,AAPL210115P00205000,08/29/2019,24.26,-0.3737,93.0622,100,-1
AAPL,209.01,AAPL210115C00210000,08/29/2019,26.35,0.5941,95.2746,100,-1
AAPL,209.01,AAPL210115P00210000,08/29/2019,28.74,-0.3994,94.8786,100,-1
AAPL,209.01,AAPL210115C00215000,08/29/2019,24.1,0.5623,96.8179,100,-1
AAPL,209.01,AAPL210115P00215000,08/29/2019,32.1,-0.4252,96.2849,100,-1
AAPL,209.01,AAPL210115C00220000,08/29/2019,22.11,0.5309,97.7194,100,1
AAPL,209.01,AAPL210115P00220000,08/29/2019,32.25,-0.4506,97.2609,100,1
AAPL,209.01,AAPL210115C00225000,08/29/2019,19.93,0.4997,98.0143,100,-1
AAPL,209.01,AAPL210115P00225000,08/29/2019,36,-0.4756,97.8316,100,1
AAPL,209.01,AAPL210115C00230000,08/29/2019,18.1,0.4689,97.7159,100,-1
AAPL,209.01,AAPL210115P00230000,08/29/2019,39.59,-0.5004,98.0143,100,1
AAPL,209.01,AAPL210115C00235000,08/29/2019,16.65,0.4427,97.0023,100,-1
AAPL,209.01,AAPL210115P00235000,08/29/2019,49.55,-0.5241,97.8351,100,1
AAPL,209.01,AAPL210115C00240000,08/29/2019,14.75,0.4097,95.4954,100,1
AAPL,209.01,AAPL210115P00240000,08/29/2019,41.25,-0.5473,97.3252,100,1
AAPL,209.01,AAPL210115C00245000,08/29/2019,13.3,0.3814,93.6507,100,1
AAPL,209.01,AAPL210115P00245000,08/29/2019,46.55,-0.5695,96.5217,100,-1
AAPL,209.01,AAPL210115C00250000,08/29/2019,12.2,0.3537,91.3437,100,1
AAPL,209.01,AAPL210115P00250000,08/29/2019,52.65,-0.5906,95.4775,100,-1
AAPL,209.01,AAPL210115C00255000,08/29/2019,10.9,0.3396,89.979,100,-1
AAPL,209.01,AAPL210115P00255000,08/29/2019,57.35,-0.6104,94.235,100,-1
AAPL,209.01,AAPL210115C00260000,08/29/2019,9.8,0.3012,85.5788,100,1
AAPL,209.01,AAPL210115P00260000,08/29/2019,59.35,-0.629,92.8406,100,1
AAPL,209.01,AAPL210115C00265000,08/29/2019,8.8,0.2788,82.5355,100,-1
AAPL,209.01,AAPL210115P00265000,08/29/2019,64.7,-0.6469,91.29,100,1
AAPL,209.01,AAPL210115C00270000,08/29/2019,7.8,0.2562,79.0811,100,1
AAPL,209.01,AAPL210115P00270000,08/29/2019,64.45,-0.6639,89.6204,100,1
AAPL,209.01,AAPL210115C00280000,08/29/2019,6.3,0.2138,71.558,100,-1
AAPL,209.01,AAPL210115P00280000,08/29/2019,64.45,-0.7024,85.1073,100,-1
AAPL,209.01,AAPL210115C00290000,08/29/2019,5.1,0.1805,64.59,100,1
AAPL,209.01,AAPL210115P00290000,08/29/2019,104.45,-0.7266,81.7461,100,-1
AAPL,209.01,AAPL210115C00300000,08/29/2019,4,0.1481,56.7987,100,1
AAPL,209.01,AAPL210115P00300000,08/29/2019,96.55,-0.7456,78.7971,100,-1
AAPL,209.01,AAPL210115C00310000,08/29/2019,3.1,0.1234,50.1242,100,-1
AAPL,209.01,AAPL210115P00310000,08/29/2019,108.19,-0.7482,78.3723,100,1
AAPL,209.01,AAPL210115C00320000,08/29/2019,2.58,0.1027,43.9478,100,1
AAPL,209.01,AAPL210115P00320000,08/29/2019,109.05,-0.758,76.7202,100,-1
AAPL,209.01,AAPL210115C00330000,08/29/2019,2.04,0.0863,38.6642,100,-1
AAPL,209.01,AAPL210115P00330000,08/29/2019,125.45,-0.766,75.3292,100,-1
AAPL,209.01,AAPL210115C00340000,08/29/2019,1.79,0.0715,33.5348,100,-1
AAPL,209.01,AAPL210115P00340000,08/29/2019,139.49,-0.7679,74.9822,100,-1
AAPL,209.01,AAPL210115C00350000,08/29/2019,1.26,0.0599,29.233,100,1
AAPL,209.01,AAPL210115P00350000,08/29/2019,144,-0.7713,74.3658,100,-1
AAPL,209.01,AAPL210115C00360000,08/29/2019,1.1,0.0488,24.8446,100,1
AAPL,209.01,AAPL210115P00360000,08/29/2019,182.01,-0.7729,74.0678,100,-1
AAPL,209.01,AAPL210115C00370000,08/29/2019,0.98,0.041,21.6134,100,1
